# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 344         4.447       51.962      -4.30       Rotterdam   
# RH        : Etmaalsom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm) / Daily precipitation amount (in 0.1 mm) (-1 for <0.05 mm)
# EV24      : Referentiegewasverdamping (Makkink) (in 0.1 mm) / Potential evapotranspiration (Makkink) (in 0.1 mm)
# STN,YYYYMMDD,   RH, EV24
  344,19890406,   89,    3
  344,19890407,   57,   13
  344,19890408,   -1,   22
  344,19890409,   -1,   25
  344,19890410,    2,    9
  344,19890411,   74,   12
  344,19890412,   -1,    7
  344,19890413,   -1,   11
  344,19890414,  177,    3
  344,19890415,    0,   21
  344,19890416,    0,    6
  344,19890417,   19,   18
  344,19890418,    7,    7
  344,19890419,    3,   13
  344,19890420,   -1,   12
  344,19890421,    7,   15
  344,19890422,   -1,   15
  344,19890423,   75,    5
  344,19890424,   41,    8
  344,19890425,   20,    5
  344,19890426,   -1,   13
  344,19890427,    0,   28
  344,19890428,    0,   26
  344,19890429,    0,   26
  344,19890430,    0,   20
  344,19890501,    0,   27
  344,19890502,   -1,   31
  344,19890503,    0,   35
  344,19890504,    0,   40
  344,19890505,    0,   34
  344,19890506,    0,   30
  344,19890507,    0,   30
  344,19890508,    0,   34
  344,19890509,    0,   36
  344,19890510,    0,   35
  344,19890511,    0,   14
  344,19890512,   56,   22
  344,19890513,   23,   27
  344,19890514,    0,   37
  344,19890515,    0,   40
  344,19890516,    0,   36
  344,19890517,    0,   35
  344,19890518,    0,   37
  344,19890519,    0,   37
  344,19890520,    0,   40
  344,19890521,    0,   42
  344,19890522,    0,   44
  344,19890523,    0,   47
  344,19890524,    0,   48
  344,19890525,    0,   44
  344,19890526,    0,   34
  344,19890527,    0,   41
  344,19890528,    0,   43
  344,19890529,    0,   40
  344,19890530,    6,   23
  344,19890531,    4,   29
  344,19890601,   17,   14
  344,19890602,    0,   31
  344,19890603,   78,   20
  344,19890604,  150,   12
  344,19890605,    6,   32
  344,19890606,   24,   22
  344,19890607,  101,    7
  344,19890608,   28,   24
  344,19890609,   18,   24
  344,19890610,   -1,   19
  344,19890611,    0,   45
  344,19890612,    0,   48
  344,19890613,    0,   46
  344,19890614,    0,   40
  344,19890615,    0,   46
  344,19890616,    0,   45
  344,19890617,    0,   48
  344,19890618,    0,   46
  344,19890619,    0,   48
  344,19890620,    0,   49
  344,19890621,    0,   38
  344,19890622,   48,   17
  344,19890623,    0,   35
  344,19890624,    0,   36
  344,19890625,    0,   48
  344,19890626,    0,   44
  344,19890627,  181,    9
  344,19890628,   -1,   33
  344,19890629,  163,    6
  344,19890630,    0,   38
  344,19890701,  127,    8
  344,19890702,   -1,   11
  344,19890703,    0,   47
  344,19890704,    0,   47
  344,19890705,    0,   45
  344,19890706,    0,   47
  344,19890707,   -1,   33
  344,19890708,   10,   29
  344,19890709,   -1,   12
  344,19890710,    0,   31
  344,19890711,    0,   37
  344,19890712,    0,   32
  344,19890713,    0,   25
  344,19890714,   -1,   28
  344,19890715,    0,   36
  344,19890716,   -1,   25
  344,19890717,   -1,   15
  344,19890718,    1,   28
  344,19890719,    0,   40
  344,19890720,    0,   43
  344,19890721,    0,   41
  344,19890722,    0,   41
  344,19890723,   10,   25
  344,19890724,    0,   40
  344,19890725,    2,   15
  344,19890726,    0,   30
  344,19890727,    0,   39
  344,19890728,    0,   36
  344,19890729,    0,   32
  344,19890730,   89,   10
  344,19890731,   61,   21
  344,19890801,   26,   27
  344,19890802,   -1,   30
  344,19890803,   -1,   20
  344,19890804,    0,   34
  344,19890805,    0,   36
  344,19890806,    0,   33
  344,19890807,   33,   20
  344,19890808,   -1,   21
  344,19890809,    0,   32
  344,19890810,   15,   28
  344,19890811,   16,    9
  344,19890812,   -1,   21
  344,19890813,    0,   29
  344,19890814,   -1,   23
  344,19890815,   38,   17
  344,19890816,    2,   18
  344,19890817,    5,   26
  344,19890818,    0,   35
  344,19890819,    0,   34
  344,19890820,    0,   37
  344,19890821,    0,   18
  344,19890822,    0,   28
  344,19890823,    0,   31
  344,19890824,   -1,   27
  344,19890825,   13,   13
  344,19890826,  149,   14
  344,19890827,   88,   13
  344,19890828,   16,   23
  344,19890829,    1,   24
  344,19890830,    9,    8
  344,19890831,   32,    5
  344,19890901,    0,   27
  344,19890902,   40,   15
  344,19890903,    6,   20
  344,19890904,   -1,   13
  344,19890905,   -1,   16
  344,19890906,    0,   24
  344,19890907,    0,   24
  344,19890908,    0,   26
  344,19890909,    0,   22
  344,19890910,    0,   17
  344,19890911,    0,   20
  344,19890912,   15,   15
  344,19890913,  244,    7
  344,19890914,   32,   19
  344,19890915,   45,    9
  344,19890916,   41,   15
  344,19890917,    0,   23
  344,19890918,   -1,   24
  344,19890919,   25,   12
  344,19890920,    0,   25
  344,19890921,    0,   24
  344,19890922,    0,   21
  344,19890923,   -1,    6
  344,19890924,    0,   18
  344,19890925,    0,   17
  344,19890926,    0,   13
  344,19890927,   -1,    6
  344,19890928,   18,    9
  344,19890929,   14,    7
  344,19890930,    4,    6
  344,19891001,    1,    5
  344,19891002,   -1,    5
  344,19891003,    7,   13
  344,19891004,    0,   16
  344,19891005,    8,   18
  344,19891006,  143,    7
  344,19891007,   86,    9
  344,19891008,    2,   12
  344,19891009,   40,    7
  344,19891010,    4,   10
  344,19891011,    9,   13
  344,19891012,   -1,    9
  344,19891013,   33,    6
  344,19891014,   92,    9
  344,19891015,   51,   10
  344,19891016,    0,   11
  344,19891017,    0,   15
  344,19891018,    0,   14
  344,19891019,    0,   12
  344,19891020,   73,   12
  344,19891021,   25,    9
  344,19891022,   -1,   13
  344,19891023,   85,    4
  344,19891024,    2,   14
  344,19891025,    0,    9
  344,19891026,    4,    2
  344,19891027,    0,    8
  344,19891028,    5,    4
  344,19891029,  169,    2
  344,19891030,   46,    4
  344,19891031,   86,    2
  344,19891101,    2,    6
  344,19891102,   18,    8
  344,19891103,   -1,    9
  344,19891104,   31,    4
  344,19891105,   36,    4
  344,19891106,   -1,    5
  344,19891107,   -1,    8
  344,19891108,   86,    2
  344,19891109,   31,    6
  344,19891110,   40,    1
  344,19891111,    0,    8
  344,19891112,    0,    8
  344,19891113,    0,    6
  344,19891114,    0,    4
  344,19891115,    0,    4
  344,19891116,    0,    7
  344,19891117,    0,    6
  344,19891118,    0,    6
  344,19891119,    0,    6
  344,19891120,    0,    4
  344,19891121,    1,    1
  344,19891122,    6,    5
  344,19891123,   58,    4
  344,19891124,   56,    3
  344,19891125,    1,    6
  344,19891126,   -1,    3
  344,19891127,    2,    1
  344,19891128,   -1,    6
  344,19891129,    0,    5
  344,19891130,    0,    5
  344,19891201,    0,    4
  344,19891202,    0,    5
  344,19891203,    0,    4
  344,19891204,   -1,    3
  344,19891205,   -1,    4
  344,19891206,   -1,    2
  344,19891207,    0,    2
  344,19891208,   -1,    3
  344,19891209,   -1,    4
  344,19891210,    4,    2
  344,19891211,    2,    1
  344,19891212,   38,    0
  344,19891213,  165,    0
  344,19891214,  175,    1
  344,19891215,    7,    1
  344,19891216,  128,    1
  344,19891217,    5,    3
  344,19891218,   40,    1
  344,19891219,   76,    1
  344,19891220,  140,    0
  344,19891221,   -1,    3
  344,19891222,   42,    1
  344,19891223,   30,    3
  344,19891224,   30,    4
  344,19891225,   -1,    1
  344,19891226,    0,    1
  344,19891227,    0,    2
  344,19891228,   -1,    0
  344,19891229,   -1,    0
  344,19891230,   -1,    0
  344,19891231,   -1,    0
  344,19900101,    0,    1
  344,19900102,   -1,    1
  344,19900103,    0,    1
  344,19900104,   -1,    0
  344,19900105,   -1,    1
  344,19900106,   -1,    2
  344,19900107,    3,    2
  344,19900108,    8,    1
  344,19900109,    9,    1
  344,19900110,   10,    1
  344,19900111,    2,    2
  344,19900112,    0,    1
  344,19900113,   16,    1
  344,19900114,   -1,    2
  344,19900115,   36,    1
  344,19900116,   -1,    2
  344,19900117,    4,    5
  344,19900118,    0,    6
  344,19900119,   28,    3
  344,19900120,    2,    5
  344,19900121,   -1,    1
  344,19900122,    6,    1
  344,19900123,  218,    1
  344,19900124,   36,    3
  344,19900125,  119,    1
  344,19900126,   26,    5
  344,19900127,    1,    5
  344,19900128,   29,    3
  344,19900129,    4,    5
  344,19900130,    5,    4
  344,19900131,    6,    2
  344,19900201,    4,    5
  344,19900202,   48,    5
  344,19900203,  114,    1
  344,19900204,    0,    7
  344,19900205,    0,   10
  344,19900206,   -1,    9
  344,19900207,   29,    1
  344,19900208,  123,    5
  344,19900209,    0,    8
  344,19900210,   49,    3
  344,19900211,   45,    7
  344,19900212,   56,    4
  344,19900213,   78,    5
  344,19900214,   -1,    4
  344,19900215,   94,    4
  344,19900216,    0,    9
  344,19900217,    6,    3
  344,19900218,   62,    4
  344,19900219,    0,   10
  344,19900220,    0,    9
  344,19900221,   -1,    9
  344,19900222,    0,   14
  344,19900223,    0,   13
  344,19900224,    0,   11
  344,19900225,   40,    7
  344,19900226,  132,    8
  344,19900227,   74,    6
  344,19900228,  156,    3
  344,19900301,  119,    7
  344,19900302,   40,   11
  344,19900303,   -1,   10
  344,19900304,   -1,    4
  344,19900305,   -1,    8
  344,19900306,   -1,    6
  344,19900307,   -1,   11
  344,19900308,    0,    8
  344,19900309,   -1,    7
  344,19900310,   16,   12
  344,19900311,    0,   15
  344,19900312,    0,   16
  344,19900313,    7,   13
  344,19900314,    0,   21
  344,19900315,    0,   20
  344,19900316,    0,   21
  344,19900317,    0,   24
  344,19900318,    0,   25
  344,19900319,   37,    9
  344,19900320,   15,   19
  344,19900321,   -1,   10
  344,19900322,   -1,   12
  344,19900323,    0,   15
  344,19900324,   40,    8
  344,19900325,   60,   13
  344,19900326,    4,    9
  344,19900327,    0,   14
  344,19900328,    0,   14
  344,19900329,    0,   21
  344,19900330,    0,   21
  344,19900331,    0,   26
  344,19900401,    0,   28
  344,19900402,   18,   18
  344,19900403,   52,   15
  344,19900404,    7,   19
  344,19900405,    8,   17
  344,19900406,    0,   25
  344,19900407,    0,   26
  344,19900408,    0,   29
  344,19900409,    0,   26
  344,19900410,   43,   18
  344,19900411,   -1,   22
  344,19900412,   -1,    7
  344,19900413,   36,   15
  344,19900414,   35,   29
  344,19900415,  200,   16
  344,19900416,    8,   23
  344,19900417,   20,   24
  344,19900418,   40,    9
  344,19900419,   28,    8
  344,19900420,   20,    8
  344,19900421,   -1,   32
  344,19900422,    6,   30
  344,19900423,    0,   31
  344,19900424,    0,   32
  344,19900425,    0,   32
  344,19900426,   24,   21
  344,19900427,   10,   19
  344,19900428,    0,   26
  344,19900429,    0,   33
  344,19900430,    0,   40
  344,19900501,    0,   43
  344,19900502,    0,   44
  344,19900503,    0,   47
  344,19900504,    0,   46
  344,19900505,    0,   45
  344,19900506,    0,   41
  344,19900507,    0,   22
  344,19900508,    0,   35
  344,19900509,   -1,   27
  344,19900510,    4,   23
  344,19900511,   94,   21
  344,19900512,  124,   16
  344,19900513,   -1,   16
  344,19900514,    0,   37
  344,19900515,   59,   26
  344,19900516,    0,   37
  344,19900517,    0,   39
  344,19900518,    0,   18
  344,19900519,    0,   31
  344,19900520,    0,   43
  344,19900521,    0,   38
  344,19900522,    0,   44
  344,19900523,    0,   46
  344,19900524,    0,   37
  344,19900525,    0,   37
  344,19900526,    0,   35
  344,19900527,    0,   42
  344,19900528,    0,   37
  344,19900529,    0,   42
  344,19900530,    0,   42
  344,19900531,    0,   44
  344,19900601,    8,   39
  344,19900602,   80,   30
  344,19900603,  116,   14
  344,19900604,   37,   20
  344,19900605,    0,   29
  344,19900606,   42,   23
  344,19900607,   24,   23
  344,19900608,   -1,   42
  344,19900609,    4,   18
  344,19900610,   -1,   11
  344,19900611,   -1,   13
  344,19900612,   -1,   15
  344,19900613,    6,   18
  344,19900614,   -1,   12
  344,19900615,    0,   16
  344,19900616,    0,   32
  344,19900617,    0,   43
  344,19900618,    0,   27
  344,19900619,   -1,   20
  344,19900620,   50,   23
  344,19900621,   20,   33
  344,19900622,   54,   16
  344,19900623,    4,   37
  344,19900624,    0,   40
  344,19900625,   -1,   21
  344,19900626,    0,   36
  344,19900627,    8,   29
  344,19900628,    0,   36
  344,19900629,    0,   32
  344,19900630,  118,   20
  344,19900701,   34,   19
  344,19900702,    6,   41
  344,19900703,    2,   33
  344,19900704,    6,   25
  344,19900705,  107,   16
  344,19900706,   53,   24
  344,19900707,   32,    7
  344,19900708,   -1,   14
  344,19900709,   14,   24
  344,19900710,   50,   32
  344,19900711,    0,   50
  344,19900712,    0,   48
  344,19900713,    0,   49
  344,19900714,    0,   51
  344,19900715,    0,   53
  344,19900716,    0,   32
  344,19900717,    0,   42
  344,19900718,    0,   35
  344,19900719,    0,   49
  344,19900720,    0,   45
  344,19900721,    0,   44
  344,19900722,    0,   44
  344,19900723,    0,   33
  344,19900724,    0,   32
  344,19900725,    0,   16
  344,19900726,    0,   43
  344,19900727,   -1,   39
  344,19900728,   16,   29
  344,19900729,    0,   44
  344,19900730,    2,   46
  344,19900731,   -1,   47
  344,19900801,    0,   47
  344,19900802,    0,   50
  344,19900803,    0,   45
  344,19900804,    0,   42
  344,19900805,    0,   31
  344,19900806,    8,   28
  344,19900807,   12,   27
  344,19900808,   -1,   32
  344,19900809,   -1,   36
  344,19900810,   -1,   34
  344,19900811,    0,   43
  344,19900812,   -1,   35
  344,19900813,    0,   43
  344,19900814,    0,   37
  344,19900815,    7,   22
  344,19900816,    3,   25
  344,19900817,   25,   25
  344,19900818,  262,   18
  344,19900819,   75,   18
  344,19900820,  101,   22
  344,19900821,   -1,   16
  344,19900822,    0,   23
  344,19900823,    0,   28
  344,19900824,    0,   37
  344,19900825,    0,   33
  344,19900826,    0,   33
  344,19900827,    0,   35
  344,19900828,    0,   33
  344,19900829,    0,   31
  344,19900830,   10,   16
  344,19900831,   -1,    9
  344,19900901,   20,   21
  344,19900902,    4,   12
  344,19900903,   -1,   34
  344,19900904,   69,   26
  344,19900905,    3,   24
  344,19900906,   33,   10
  344,19900907,   56,   15
  344,19900908,   45,   17
  344,19900909,    0,   26
  344,19900910,   21,    9
  344,19900911,    0,   27
  344,19900912,   18,   14
  344,19900913,    0,   26
  344,19900914,    0,   26
  344,19900915,    0,   14
  344,19900916,    0,   15
  344,19900917,   54,    7
  344,19900918,    9,    8
  344,19900919,   90,    8
  344,19900920,   24,    7
  344,19900921,  119,   15
  344,19900922,    2,    7
  344,19900923,   46,   13
  344,19900924,  177,   14
  344,19900925,  173,   14
  344,19900926,   -1,   14
  344,19900927,    6,   14
  344,19900928,   -1,   14
  344,19900929,   66,   10
  344,19900930,   43,   11
  344,19901001,    0,   18
  344,19901002,    0,   17
  344,19901003,   34,   14
  344,19901004,    0,   15
  344,19901005,   46,    3
  344,19901006,   -1,   10
  344,19901007,   12,   13
  344,19901008,   30,    8
  344,19901009,    0,    9
  344,19901010,    0,    8
  344,19901011,   -1,    6
  344,19901012,    0,   17
  344,19901013,    0,   18
  344,19901014,   -1,   11
  344,19901015,    0,   12
  344,19901016,   -1,   12
  344,19901017,   20,    5
  344,19901018,   10,    6
  344,19901019,   -1,    9
  344,19901020,    0,    7
  344,19901021,    0,   11
  344,19901022,    0,   14
  344,19901023,    0,   13
  344,19901024,    0,   12
  344,19901025,   14,    5
  344,19901026,   24,    4
  344,19901027,    2,    4
  344,19901028,  174,    2
  344,19901029,   62,   10
  344,19901030,   20,    5
  344,19901031,  134,    7
  344,19901101,   44,    4
  344,19901102,   85,    3
  344,19901103,   44,    5
  344,19901104,   22,    6
  344,19901105,    0,    7
  344,19901106,    2,    6
  344,19901107,    0,    4
  344,19901108,    0,    2
  344,19901109,    0,    8
  344,19901110,   36,    2
  344,19901111,   52,    3
  344,19901112,   -1,    2
  344,19901113,   26,    2
  344,19901114,   66,    3
  344,19901115,   46,    3
  344,19901116,   -1,    1
  344,19901117,   56,    1
  344,19901118,   32,    4
  344,19901119,  114,    4
  344,19901120,  213,    2
  344,19901121,   -1,    4
  344,19901122,    0,    4
  344,19901123,   -1,    1
  344,19901124,   48,    1
  344,19901125,   10,    2
  344,19901126,   10,    0
  344,19901127,    0,    2
  344,19901128,    0,    3
  344,19901129,   20,    1
  344,19901130,   -1,    3
  344,19901201,    3,    2
  344,19901202,   -1,    1
  344,19901203,   -1,    1
  344,19901204,   16,    4
  344,19901205,   -1,    3
  344,19901206,    0,    3
  344,19901207,    0,    4
  344,19901208,   -1,    1
  344,19901209,   -1,    1
  344,19901210,   -1,    0
  344,19901211,   32,    1
  344,19901212,   84,    3
  344,19901213,    2,    1
  344,19901214,   -1,    3
  344,19901215,    4,    2
  344,19901216,   -1,    1
  344,19901217,    0,    1
  344,19901218,    0,    2
  344,19901219,   13,    0
  344,19901220,   88,    1
  344,19901221,    0,    3
  344,19901222,   -1,    1
  344,19901223,   -1,    3
  344,19901224,   -1,    2
  344,19901225,   52,    2
  344,19901226,  126,    1
  344,19901227,    5,    2
  344,19901228,    4,    3
  344,19901229,   56,    1
  344,19901230,    0,    5
  344,19901231,    6,    2
  344,19910101,   50,    3
  344,19910102,  118,    1
  344,19910103,   24,    2
  344,19910104,   11,    3
  344,19910105,   44,    1
  344,19910106,    4,    4
  344,19910107,   10,    4
  344,19910108,   26,    3
  344,19910109,   41,    3
  344,19910110,   10,    3
  344,19910111,   74,    3
  344,19910112,   52,    2
  344,19910113,   -1,    5
  344,19910114,    0,    5
  344,19910115,    0,    5
  344,19910116,    0,    5
  344,19910117,    0,    5
  344,19910118,    0,    5
  344,19910119,   30,    2
  344,19910120,    6,    2
  344,19910121,    4,    4
  344,19910122,   -1,    3
  344,19910123,    0,    1
  344,19910124,    0,    2
  344,19910125,    0,    3
  344,19910126,   -1,    1
  344,19910127,    0,    2
  344,19910128,    0,    4
  344,19910129,    0,    6
  344,19910130,    0,    6
  344,19910131,    0,    4
  344,19910201,   -1,    1
  344,19910202,    0,    5
  344,19910203,    0,    5
  344,19910204,    0,    5
  344,19910205,   -1,    6
  344,19910206,   -1,    4
  344,19910207,   -1,    1
  344,19910208,    8,    1
  344,19910209,   -1,    4
  344,19910210,    4,    3
  344,19910211,   34,    3
  344,19910212,   -1,    6
  344,19910213,   30,    6
  344,19910214,   18,    3
  344,19910215,  149,    2
  344,19910216,   -1,    6
  344,19910217,    0,    9
  344,19910218,    0,    4
  344,19910219,    0,    9
  344,19910220,    0,    7
  344,19910221,    1,    3
  344,19910222,    8,    8
  344,19910223,    2,    4
  344,19910224,   -1,   12
  344,19910225,    6,   13
  344,19910226,    0,    9
  344,19910227,    0,    5
  344,19910228,   54,    1
  344,19910301,   30,   10
  344,19910302,   30,    2
  344,19910303,   -1,   11
  344,19910304,   -1,   11
  344,19910305,   64,    4
  344,19910306,   -1,   14
  344,19910307,   -1,   10
  344,19910308,    6,    7
  344,19910309,   26,    6
  344,19910310,    6,   18
  344,19910311,    2,    8
  344,19910312,    0,   17
  344,19910313,    0,   20
  344,19910314,   -1,   17
  344,19910315,   -1,    8
  344,19910316,   -1,   10
  344,19910317,    2,   12
  344,19910318,   -1,    7
  344,19910319,   63,    4
  344,19910320,   22,   14
  344,19910321,   18,   10
  344,19910322,   -1,   21
  344,19910323,    0,   17
  344,19910324,    0,   18
  344,19910325,   -1,   23
  344,19910326,    0,   12
  344,19910327,    0,   24
  344,19910328,    0,   17
  344,19910329,    0,   22
  344,19910330,    0,   22
  344,19910331,   -1,    9
  344,19910401,    4,   13
  344,19910402,   12,    5
  344,19910403,    4,   18
  344,19910404,   28,   18
  344,19910405,    6,   13
  344,19910406,   14,   19
  344,19910407,    4,   21
  344,19910408,    2,   22
  344,19910409,    0,   29
  344,19910410,    0,   30
  344,19910411,    0,   30
  344,19910412,    0,   37
  344,19910413,   -1,   33
  344,19910414,    0,   28
  344,19910415,    0,   32
  344,19910416,    2,   14
  344,19910417,   16,   19
  344,19910418,   42,   10
  344,19910419,   -1,   16
  344,19910420,   -1,   22
  344,19910421,   24,   18
  344,19910422,   48,   19
  344,19910423,   18,   14
  344,19910424,    0,   26
  344,19910425,    6,   29
  344,19910426,    0,   28
  344,19910427,    0,   27
  344,19910428,   -1,   23
  344,19910429,   -1,   26
  344,19910430,   22,    7
  344,19910501,   26,    9
  344,19910502,   -1,   12
  344,19910503,   10,   20
  344,19910504,  104,   17
  344,19910505,   66,   10
  344,19910506,    6,    6
  344,19910507,   24,    6
  344,19910508,   -1,   34
  344,19910509,    0,   33
  344,19910510,    0,   31
  344,19910511,   -1,   31
  344,19910512,    0,   36
  344,19910513,   40,   17
  344,19910514,    2,   27
  344,19910515,   34,   14
  344,19910516,   30,   21
  344,19910517,   -1,   23
  344,19910518,    0,   23
  344,19910519,    0,   24
  344,19910520,    0,   19
  344,19910521,    0,   30
  344,19910522,    0,   34
  344,19910523,    0,   35
  344,19910524,    0,   39
  344,19910525,   -1,   27
  344,19910526,   -1,   18
  344,19910527,   -1,   14
  344,19910528,   -1,    9
  344,19910529,    0,   25
  344,19910530,    0,   40
  344,19910531,    0,   17
  344,19910601,    0,   28
  344,19910602,    0,   29
  344,19910603,   54,   11
  344,19910604,    8,   25
  344,19910605,    4,   30
  344,19910606,   -1,   13
  344,19910607,   62,   17
  344,19910608,    2,   16
  344,19910609,   22,   28
  344,19910610,   74,   19
  344,19910611,   -1,   30
  344,19910612,   34,   12
  344,19910613,   12,   32
  344,19910614,    0,   39
  344,19910615,  174,    4
  344,19910616,   14,   25
  344,19910617,   77,   26
  344,19910618,    6,   26
  344,19910619,   66,   15
  344,19910620,    2,   19
  344,19910621,  271,   31
  344,19910622,    0,   36
  344,19910623,  244,   23
  344,19910624,   28,   16
  344,19910625,  118,   10
  344,19910626,   74,   34
  344,19910627,   96,   15
  344,19910628,    4,   27
  344,19910629,    0,   35
  344,19910630,   18,   12
  344,19910701,   82,   14
  344,19910702,  206,   26
  344,19910703,    0,   41
  344,19910704,    0,   55
  344,19910705,    0,   50
  344,19910706,    0,   36
  344,19910707,    6,   41
  344,19910708,  294,   32
  344,19910709,   -1,   22
  344,19910710,    0,   48
  344,19910711,   97,   54
  344,19910712,   51,   30
  344,19910713,   28,   15
  344,19910714,    6,   38
  344,19910715,    5,   10
  344,19910716,   -1,   25
  344,19910717,    0,   45
  344,19910718,   66,    7
  344,19910719,   -1,   16
  344,19910720,    2,   32
  344,19910721,    0,   39
  344,19910722,    0,   30
  344,19910723,    0,   43
  344,19910724,   49,   24
  344,19910725,   29,   18
  344,19910726,    0,   39
  344,19910727,    0,   32
  344,19910728,    0,   48
  344,19910729,    0,   50
  344,19910730,    0,   45
  344,19910731,   -1,   25
  344,19910801,    0,   38
  344,19910802,    0,   42
  344,19910803,    0,   39
  344,19910804,    0,   38
  344,19910805,   -1,   29
  344,19910806,    0,   43
  344,19910807,    0,   30
  344,19910808,   -1,   17
  344,19910809,    0,   40
  344,19910810,    0,   19
  344,19910811,   16,   11
  344,19910812,    0,   40
  344,19910813,   -1,   32
  344,19910814,    0,   32
  344,19910815,    0,   38
  344,19910816,   -1,   26
  344,19910817,    6,   15
  344,19910818,    4,   27
  344,19910819,   -1,   32
  344,19910820,   21,   30
  344,19910821,    0,   36
  344,19910822,   58,   30
  344,19910823,   10,   34
  344,19910824,   -1,   30
  344,19910825,    0,   21
  344,19910826,    0,   29
  344,19910827,    0,   31
  344,19910828,    0,   27
  344,19910829,    0,   35
  344,19910830,    0,   36
  344,19910831,    0,   38
  344,19910901,    0,   37
  344,19910902,    0,   31
  344,19910903,    0,   34
  344,19910904,    0,   32
  344,19910905,    0,   18
  344,19910906,   -1,   14
  344,19910907,   -1,   11
  344,19910908,    0,   15
  344,19910909,    0,   20
  344,19910910,    0,   25
  344,19910911,    1,    8
  344,19910912,    0,   21
  344,19910913,    0,   28
  344,19910914,    0,   26
  344,19910915,   38,    6
  344,19910916,  109,    8
  344,19910917,    0,   25
  344,19910918,    7,   14
  344,19910919,    0,   20
  344,19910920,    0,    6
  344,19910921,    0,   24
  344,19910922,   26,   11
  344,19910923,   54,    9
  344,19910924,   22,   13
  344,19910925,   48,    5
  344,19910926,    2,    9
  344,19910927,  192,    4
  344,19910928,   44,   14
  344,19910929,   36,   10
  344,19910930,  210,    8
  344,19911001,   12,   10
  344,19911002,   36,   16
  344,19911003,   16,   12
  344,19911004,    0,   12
  344,19911005,   32,   14
  344,19911006,   36,   17
  344,19911007,    0,    9
  344,19911008,    0,   11
  344,19911009,    0,   11
  344,19911010,    0,   16
  344,19911011,    0,   14
  344,19911012,   49,    6
  344,19911013,    8,    5
  344,19911014,   -1,   11
  344,19911015,    0,   12
  344,19911016,   52,    5
  344,19911017,   42,    9
  344,19911018,  120,    6
  344,19911019,   64,   10
  344,19911020,   20,    7
  344,19911021,   -1,    7
  344,19911022,   -1,    7
  344,19911023,    6,    4
  344,19911024,    2,    5
  344,19911025,   -1,    3
  344,19911026,    0,   11
  344,19911027,    0,   10
  344,19911028,   -1,    6
  344,19911029,    0,    7
  344,19911030,   -1,    4
  344,19911031,    0,    6
  344,19911101,   10,    5
  344,19911102,   14,    7
  344,19911103,   96,    2
  344,19911104,  182,    3
  344,19911105,   64,    4
  344,19911106,   76,    7
  344,19911107,  154,    2
  344,19911108,  110,    2
  344,19911109,  130,    2
  344,19911110,   28,    6
  344,19911111,   44,    2
  344,19911112,   89,    5
  344,19911113,   36,    4
  344,19911114,   16,    2
  344,19911115,   26,    4
  344,19911116,    0,    5
  344,19911117,    0,    2
  344,19911118,   28,    2
  344,19911119,  150,    1
  344,19911120,   18,    2
  344,19911121,   -1,    2
  344,19911122,    8,    1
  344,19911123,   -1,    1
  344,19911124,    0,    4
  344,19911125,    0,    1
  344,19911126,   -1,    2
  344,19911127,    0,    3
  344,19911128,    0,    2
  344,19911129,    0,    5
  344,19911130,    0,    5
  344,19911201,    0,    2
  344,19911202,   -1,    1
  344,19911203,   -1,    1
  344,19911204,    0,    1
  344,19911205,   -1,    5
  344,19911206,    0,    4
  344,19911207,    0,    1
  344,19911208,    0,    2
  344,19911209,    0,    4
  344,19911210,    0,    3
  344,19911211,    0,    4
  344,19911212,    0,    3
  344,19911213,    0,    3
  344,19911214,    0,    4
  344,19911215,    0,    4
  344,19911216,    2,    1
  344,19911217,   62,    1
  344,19911218,   28,    3
  344,19911219,  124,    0
  344,19911220,    4,    2
  344,19911221,   96,    1
  344,19911222,   34,    1
  344,19911223,   12,    1
  344,19911224,   17,    4
  344,19911225,    4,    3
  344,19911226,    6,    2
  344,19911227,   -1,    2
  344,19911228,   -1,    3
  344,19911229,    2,    0
  344,19911230,   -1,    1
  344,19911231,   -1,    1
  344,19920101,   -1,    1
  344,19920102,   -1,    1
  344,19920103,    0,    3
  344,19920104,   84,    2
  344,19920105,   92,    1
  344,19920106,   14,    4
  344,19920107,    0,    1
  344,19920108,   12,    3
  344,19920109,  122,    1
  344,19920110,    0,    5
  344,19920111,   -1,    1
  344,19920112,   -1,    1
